"yearid","team_name","avg_batter_height"
1946,"Cleveland Blues","72.1666666666666667"
1946,"Boston Braves","72.2291666666666667"
1946,"Boston Red Caps","72.2291666666666667"
1946,"Boston Rustlers","72.2291666666666667"
1946,"Boston Doves","72.2291666666666667"
1946,"Boston Beaneaters","72.2291666666666667"
1946,"Boston Bees","72.2291666666666667"
1946,"New York Yankees","72.3478260869565217"
1946,"New York Highlanders","72.3478260869565217"
1946,"New York Gothams","72.9387755102040816"
1946,"New York Giants","72.9387755102040816"
1947,"Pittsburgh Pirates","71.7142857142857143"
1947,"Pittsburg Alleghenys","71.7142857142857143"
1947,"Philadelphia Athletics","71.7419354838709677"
1947,"St. Louis Browns","71.8556531284302964"
1947,"Chicago Orphans","71.8888888888888889"
1947,"Chicago White Stockings","71.8888888888888889"
1947,"Chicago Cubs","71.8888888888888889"
1947,"Chicago Colts","71.8888888888888889"
1947,"Brooklyn Superbas","71.9090909090909091"
1947,"Brooklyn Dodgers","71.9090909090909091"
1947,"Brooklyn Grooms","71.9090909090909091"
1947,"Brooklyn Robins","71.9090909090909091"
1947,"Brooklyn Bridegrooms","71.9090909090909091"
1947,"Boston Beaneaters","71.9117647058823529"
1947,"Boston Rustlers","71.9117647058823529"
1947,"Boston Bees","71.9117647058823529"
1947,"Boston Doves","71.9117647058823529"
1947,"Boston Braves","71.9117647058823529"
1947,"Boston Red Caps","71.9117647058823529"
1947,"Washington Senators","71.9166666666666667"
1947,"Detroit Tigers","72.0000000000000000"
1947,"Cleveland Naps","72.0789473684210526"
1947,"Cleveland Blues","72.0789473684210526"
1947,"Cleveland Bronchos","72.0789473684210526"
1947,"Cleveland Indians","72.0789473684210526"
1947,"Cincinnati Reds","72.1052631578947368"
1947,"Cincinnati Redlegs","72.1052631578947368"
1947,"Boston Americans","72.1707317073170732"
1947,"Boston Red Sox","72.1707317073170732"
1947,"St. Louis Cardinals","72.2333333333333333"
1947,"St. Louis Perfectos","72.2333333333333333"
1947,"New York Yankees","72.3076923076923077"
1947,"New York Highlanders","72.3076923076923077"
1947,"Philadelphia Phillies","72.3414634146341463"
1947,"Philadelphia Blue Jays","72.3414634146341463"
1947,"Philadelphia Quakers","72.3414634146341463"
1947,"Chicago White Sox","72.6451612903225806"
1947,"New York Gothams","72.8292682926829268"
1947,"New York Giants","72.8292682926829268"
1948,"Washington Senators","71.5142857142857143"
1948,"Pittsburgh Pirates","71.5454545454545455"
1948,"Pittsburg Alleghenys","71.5454545454545455"
1948,"Chicago White Stockings","71.9459459459459459"
1948,"Chicago Orphans","71.9459459459459459"
1948,"Chicago Cubs","71.9459459459459459"
1948,"Chicago Colts","71.9459459459459459"
1948,"Brooklyn Robins","71.9750000000000000"
1948,"Brooklyn Dodgers","71.9750000000000000"
1948,"Brooklyn Grooms","71.9750000000000000"
1948,"Brooklyn Bridegrooms","71.9750000000000000"
1948,"Brooklyn Superbas","71.9750000000000000"
1948,"Detroit Tigers","72.0000000000000000"
1948,"Philadelphia Athletics","72.0322580645161290"
1948,"Boston Red Caps","72.0857142857142857"
1948,"Boston Braves","72.0857142857142857"
1948,"Boston Bees","72.0857142857142857"
1948,"Boston Beaneaters","72.0857142857142857"
1948,"Boston Doves","72.0857142857142857"
1948,"Boston Rustlers","72.0857142857142857"
1948,"St. Louis Browns","72.1067338524965644"
1948,"New York Highlanders","72.1428571428571429"
1948,"New York Yankees","72.1428571428571429"
1948,"Boston Red Sox","72.1470588235294118"
1948,"Chicago White Sox","72.1470588235294118"
1948,"Boston Americans","72.1470588235294118"
1948,"St. Louis Cardinals","72.2972972972972973"
1948,"St. Louis Perfectos","72.2972972972972973"
1948,"Philadelphia Quakers","72.3421052631578947"
1948,"Philadelphia Phillies","72.3421052631578947"
1948,"Philadelphia Blue Jays","72.3421052631578947"
1948,"Cleveland Indians","72.3888888888888889"
1948,"Cleveland Naps","72.3888888888888889"
1948,"Cleveland Bronchos","72.3888888888888889"
1948,"Cleveland Blues","72.3888888888888889"
1948,"Cincinnati Redlegs","72.6388888888888889"
1948,"Cincinnati Reds","72.6388888888888889"
1948,"New York Gothams","72.9047619047619048"
1948,"New York Giants","72.9047619047619048"
1949,"Philadelphia Athletics","71.3928571428571429"
1949,"Pittsburgh Pirates","71.6052631578947368"
1949,"Pittsburg Alleghenys","71.6052631578947368"
1949,"Chicago White Sox","71.7727272727272727"
1949,"New York Giants","71.8250000000000000"
1949,"New York Gothams","71.8250000000000000"
1949,"Chicago Orphans","71.8500000000000000"
1949,"Chicago Colts","71.8500000000000000"
1949,"Chicago Cubs","71.8500000000000000"
1949,"Chicago White Stockings","71.8500000000000000"
1949,"Philadelphia Blue Jays","72.0000000000000000"
1949,"Philadelphia Phillies","72.0000000000000000"
1949,"Philadelphia Quakers","72.0000000000000000"
1949,"New York Highlanders","72.0270270270270270"
1949,"New York Yankees","72.0270270270270270"
1949,"Brooklyn Robins","72.0285714285714286"
1949,"Brooklyn Dodgers","72.0285714285714286"
1949,"Brooklyn Grooms","72.0285714285714286"
1949,"Brooklyn Superbas","72.0285714285714286"
1949,"Brooklyn Bridegrooms","72.0285714285714286"
1949,"St. Louis Browns","72.0320659642693541"
1949,"Boston Rustlers","72.0588235294117647"
1949,"Boston Red Caps","72.0588235294117647"
1949,"Boston Beaneaters","72.0588235294117647"
1949,"Boston Braves","72.0588235294117647"
1949,"Boston Doves","72.0588235294117647"
1949,"Boston Bees","72.0588235294117647"
1949,"Detroit Tigers","72.0645161290322581"
1949,"St. Louis Perfectos","72.2702702702702703"
1949,"St. Louis Cardinals","72.2702702702702703"
1949,"Boston Red Sox","72.2857142857142857"
1949,"Boston Americans","72.2857142857142857"
1949,"Cleveland Naps","72.3437500000000000"
1949,"Cleveland Blues","72.3437500000000000"
1949,"Cleveland Indians","72.3437500000000000"
1949,"Cleveland Bronchos","72.3437500000000000"
1949,"Cincinnati Redlegs","72.4000000000000000"
1949,"Cincinnati Reds","72.4000000000000000"
1949,"Washington Senators","72.5135135135135135"
1950,"Chicago White Sox","71.5454545454545455"
1950,"Pittsburg Alleghenys","71.8250000000000000"
1950,"Pittsburgh Pirates","71.8250000000000000"
1950,"Washington Senators","71.8536585365853659"
1950,"New York Highlanders","72.0526315789473684"
1950,"New York Yankees","72.0526315789473684"
1950,"Philadelphia Blue Jays","72.0625000000000000"
1950,"Philadelphia Phillies","72.0625000000000000"
1950,"Philadelphia Quakers","72.0625000000000000"
1950,"Detroit Tigers","72.0666666666666667"
1950,"New York Giants","72.0882352941176471"
1950,"New York Gothams","72.0882352941176471"
1950,"Philadelphia Athletics","72.0909090909090909"
1950,"St. Louis Perfectos","72.1250000000000000"
1950,"St. Louis Cardinals","72.1250000000000000"
1950,"St. Louis Browns","72.1612453531598513"
1950,"Brooklyn Grooms","72.4324324324324324"
1950,"Brooklyn Dodgers","72.4324324324324324"
1950,"Brooklyn Superbas","72.4324324324324324"
1950,"Brooklyn Bridegrooms","72.4324324324324324"
1950,"Brooklyn Robins","72.4324324324324324"
1950,"Boston Braves","72.4571428571428571"
1950,"Boston Bees","72.4571428571428571"
1950,"Boston Beaneaters","72.4571428571428571"
1950,"Boston Red Caps","72.4571428571428571"
1950,"Boston Doves","72.4571428571428571"
1950,"Boston Rustlers","72.4571428571428571"
1950,"Chicago Orphans","72.4687500000000000"
1950,"Chicago White Stockings","72.4687500000000000"
1950,"Chicago Cubs","72.4687500000000000"
1950,"Chicago Colts","72.4687500000000000"
1950,"Boston Red Sox","72.4878048780487805"
1950,"Boston Americans","72.4878048780487805"
1950,"Cincinnati Reds","72.5294117647058824"
1950,"Cincinnati Redlegs","72.5294117647058824"
1950,"Cleveland Indians","72.7000000000000000"
1950,"Cleveland Naps","72.7000000000000000"
1950,"Cleveland Bronchos","72.7000000000000000"
1950,"Cleveland Blues","72.7000000000000000"
1951,"New York Yankees","71.5853658536585366"
1951,"New York Highlanders","71.5853658536585366"
1951,"Chicago White Sox","71.6585365853658537"
1951,"St. Louis Browns","71.6644584299436900"
1951,"St. Louis Cardinals","71.7555555555555556"
1951,"St. Louis Perfectos","71.7555555555555556"
1951,"New York Gothams","72.0588235294117647"
1951,"New York Giants","72.0588235294117647"
1951,"Philadelphia Athletics","72.1176470588235294"
1951,"Washington Senators","72.1315789473684211"
1951,"Pittsburgh Pirates","72.1555555555555556"
1951,"Pittsburg Alleghenys","72.1555555555555556"
1951,"Boston Braves","72.1818181818181818"
1951,"Boston Beaneaters","72.1818181818181818"
1951,"Boston Red Caps","72.1818181818181818"
1951,"Boston Rustlers","72.1818181818181818"
1951,"Boston Bees","72.1818181818181818"
1951,"Boston Doves","72.1818181818181818"
1951,"Brooklyn Grooms","72.1944444444444444"
1951,"Brooklyn Superbas","72.1944444444444444"
1951,"Brooklyn Dodgers","72.1944444444444444"
1951,"Brooklyn Robins","72.1944444444444444"
1951,"Brooklyn Bridegrooms","72.1944444444444444"
1951,"Philadelphia Phillies","72.2702702702702703"
1951,"Philadelphia Quakers","72.2702702702702703"
1951,"Philadelphia Blue Jays","72.2702702702702703"
1951,"Chicago Colts","72.3243243243243243"
1951,"Chicago Orphans","72.3243243243243243"
1951,"Chicago Cubs","72.3243243243243243"
1951,"Chicago White Stockings","72.3243243243243243"
1951,"Boston Red Sox","72.3947368421052632"
1951,"Boston Americans","72.3947368421052632"
1951,"Detroit Tigers","72.4285714285714286"
1951,"Cleveland Indians","72.6486486486486486"
1951,"Cleveland Blues","72.6486486486486486"
1951,"Cleveland Bronchos","72.6486486486486486"
1951,"Cleveland Naps","72.6486486486486486"
1951,"Cincinnati Redlegs","72.7878787878787879"
1951,"Cincinnati Reds","72.7878787878787879"
1952,"New York Highlanders","71.5641025641025641"
1952,"New York Yankees","71.5641025641025641"
1952,"Brooklyn Grooms","71.8000000000000000"
1952,"Brooklyn Bridegrooms","71.8000000000000000"
1952,"Brooklyn Robins","71.8000000000000000"
1952,"Brooklyn Superbas","71.8000000000000000"
1952,"Brooklyn Dodgers","71.8000000000000000"
1952,"Chicago White Sox","71.9024390243902439"
1952,"St. Louis Perfectos","71.9512195121951220"
1952,"St. Louis Cardinals","71.9512195121951220"
1952,"St. Louis Browns","71.9583774250440917"
1952,"Washington Senators","72.0465116279069767"
1952,"Cleveland Naps","72.3055555555555556"
1952,"Cleveland Indians","72.3055555555555556"
1952,"Cleveland Blues","72.3055555555555556"
1952,"Cleveland Bronchos","72.3055555555555556"
1952,"Chicago White Stockings","72.3142857142857143"
1952,"Chicago Colts","72.3142857142857143"
1952,"Chicago Cubs","72.3142857142857143"
1952,"Chicago Orphans","72.3142857142857143"
1952,"Pittsburgh Pirates","72.3555555555555556"
1952,"Pittsburg Alleghenys","72.3555555555555556"
1952,"Philadelphia Athletics","72.4000000000000000"
1952,"New York Giants","72.4054054054054054"
1952,"New York Gothams","72.4054054054054054"
1952,"Philadelphia Blue Jays","72.4062500000000000"
1952,"Philadelphia Phillies","72.4062500000000000"
1952,"Philadelphia Quakers","72.4062500000000000"
1952,"Detroit Tigers","72.4565217391304348"
1952,"Boston Bees","72.5882352941176471"
1952,"Boston Beaneaters","72.5882352941176471"
1952,"Boston Rustlers","72.5882352941176471"
1952,"Boston Braves","72.5882352941176471"
1952,"Boston Doves","72.5882352941176471"
1952,"Boston Red Caps","72.5882352941176471"
1952,"Cincinnati Reds","72.6388888888888889"
1952,"Cincinnati Redlegs","72.6388888888888889"
1952,"Boston Red Sox","72.8333333333333333"
1952,"Boston Americans","72.8333333333333333"
1953,"Washington Senators","71.6666666666666667"
1953,"New York Yankees","71.6756756756756757"
1953,"New York Highlanders","71.6756756756756757"
1953,"St. Louis Cardinals","71.8292682926829268"
1953,"St. Louis Perfectos","71.8292682926829268"
1953,"Brooklyn Grooms","71.8750000000000000"
1953,"Brooklyn Robins","71.8750000000000000"
1953,"Brooklyn Superbas","71.8750000000000000"
1953,"Brooklyn Dodgers","71.8750000000000000"
1953,"Brooklyn Bridegrooms","71.8750000000000000"
1953,"Pittsburg Alleghenys","71.9318181818181818"
1953,"Pittsburgh Pirates","71.9318181818181818"
1953,"Cincinnati Reds","71.9714285714285714"
1953,"Cincinnati Redlegs","71.9714285714285714"
1953,"Chicago White Sox","71.9722222222222222"
1953,"Philadelphia Athletics","72.1944444444444444"
1953,"St. Louis Browns","72.2081307998232435"
1953,"New York Gothams","72.3750000000000000"
1953,"New York Giants","72.3750000000000000"
1953,"Philadelphia Blue Jays","72.5517241379310345"
1953,"Philadelphia Phillies","72.5517241379310345"
1953,"Philadelphia Quakers","72.5517241379310345"
1953,"Chicago Cubs","72.5750000000000000"
1953,"Chicago Colts","72.5750000000000000"
1953,"Chicago Orphans","72.5750000000000000"
1953,"Chicago White Stockings","72.5750000000000000"
1953,"Cleveland Blues","72.6388888888888889"
1953,"Cleveland Indians","72.6388888888888889"
1953,"Cleveland Bronchos","72.6388888888888889"
1953,"Cleveland Naps","72.6388888888888889"
1953,"Milwaukee Braves","72.6774193548387097"
1953,"Detroit Tigers","72.7441860465116279"
1953,"Boston Red Sox","73.0270270270270270"
1953,"Boston Americans","73.0270270270270270"
1954,"Chicago White Sox","71.7105263157894737"
1954,"Brooklyn Superbas","71.7714285714285714"
1954,"Brooklyn Dodgers","71.7714285714285714"
1954,"Brooklyn Robins","71.7714285714285714"
1954,"Brooklyn Bridegrooms","71.7714285714285714"
1954,"Brooklyn Grooms","71.7714285714285714"
1954,"New York Yankees","71.7948717948717949"
1954,"New York Highlanders","71.7948717948717949"
1954,"St. Louis Cardinals","71.9444444444444444"
1954,"St. Louis Browns","71.9444444444444444"
1954,"St. Louis Perfectos","71.9444444444444444"
1954,"Cleveland Naps","72.2285714285714286"
1954,"Cleveland Blues","72.2285714285714286"
1954,"Cleveland Bronchos","72.2285714285714286"
1954,"Cleveland Indians","72.2285714285714286"
1954,"New York Giants","72.2894736842105263"
1954,"New York Gothams","72.2894736842105263"
1954,"Washington Senators","72.3125000000000000"
1954,"Baltimore Orioles","72.3421052631578947"
1954,"Pittsburg Alleghenys","72.4594594594594595"
1954,"Pittsburgh Pirates","72.4594594594594595"
1954,"Cincinnati Reds","72.5000000000000000"
1954,"Cincinnati Redlegs","72.5000000000000000"
1954,"Philadelphia Blue Jays","72.5483870967741935"
1954,"Philadelphia Phillies","72.5483870967741935"
1954,"Philadelphia Quakers","72.5483870967741935"
1954,"Philadelphia Athletics","72.5789473684210526"
1954,"Chicago Cubs","72.6315789473684211"
1954,"Chicago Orphans","72.6315789473684211"
1954,"Chicago Colts","72.6315789473684211"
1954,"Chicago White Stockings","72.6315789473684211"
1954,"Detroit Tigers","72.8055555555555556"
1954,"Boston Red Sox","72.9444444444444444"
1954,"Boston Americans","72.9444444444444444"
1954,"Milwaukee Braves","73.0000000000000000"
1955,"Baltimore Orioles","71.9629629629629630"
1955,"New York Gothams","72.0606060606060606"
1955,"New York Giants","72.0606060606060606"
1955,"New York Yankees","72.0750000000000000"
1955,"New York Highlanders","72.0750000000000000"
1955,"Brooklyn Grooms","72.0937500000000000"
1955,"Brooklyn Robins","72.0937500000000000"
1955,"Brooklyn Dodgers","72.0937500000000000"
1955,"Brooklyn Bridegrooms","72.0937500000000000"
1955,"Brooklyn Superbas","72.0937500000000000"
1955,"Chicago White Sox","72.1136363636363636"
1955,"Washington Senators","72.1500000000000000"
1955,"Kansas City Athletics","72.3076923076923077"
1955,"Cincinnati Redlegs","72.3170731707317073"
1955,"Cincinnati Reds","72.3170731707317073"
1955,"St. Louis Browns","72.3500000000000000"
1955,"St. Louis Perfectos","72.3500000000000000"
1955,"St. Louis Cardinals","72.3500000000000000"
1955,"Cleveland Bronchos","72.3720930232558140"
1955,"Cleveland Indians","72.3720930232558140"
1955,"Cleveland Naps","72.3720930232558140"
1955,"Cleveland Blues","72.3720930232558140"
1955,"Philadelphia Quakers","72.4545454545454545"
1955,"Philadelphia Phillies","72.4545454545454545"
1955,"Philadelphia Blue Jays","72.4545454545454545"
1955,"Pittsburg Alleghenys","72.5952380952380952"
1955,"Pittsburgh Pirates","72.5952380952380952"
1955,"Boston Americans","72.9250000000000000"
1955,"Boston Red Sox","72.9250000000000000"
1955,"Detroit Tigers","72.9756097560975610"
1955,"Milwaukee Braves","73.0312500000000000"
1955,"Chicago Orphans","73.4054054054054054"
1955,"Chicago Cubs","73.4054054054054054"
1955,"Chicago White Stockings","73.4054054054054054"
1955,"Chicago Colts","73.4054054054054054"
1956,"Kansas City Athletics","71.7272727272727273"
1956,"St. Louis Browns","71.8913043478260870"
1956,"St. Louis Cardinals","71.8913043478260870"
1956,"St. Louis Perfectos","71.8913043478260870"
1956,"Baltimore Orioles","72.0208333333333333"
1956,"Chicago White Sox","72.2195121951219512"
1956,"New York Giants","72.2250000000000000"
1956,"New York Gothams","72.2250000000000000"
1956,"Pittsburgh Pirates","72.2857142857142857"
1956,"Pittsburg Alleghenys","72.2857142857142857"
1956,"Cincinnati Reds","72.3333333333333333"
1956,"Cincinnati Redlegs","72.3333333333333333"
1956,"Brooklyn Superbas","72.3428571428571429"
1956,"Brooklyn Dodgers","72.3428571428571429"
1956,"Brooklyn Grooms","72.3428571428571429"
1956,"Brooklyn Bridegrooms","72.3428571428571429"
1956,"Brooklyn Robins","72.3428571428571429"
1956,"Philadelphia Quakers","72.3513513513513514"
1956,"Philadelphia Blue Jays","72.3513513513513514"
1956,"Philadelphia Phillies","72.3513513513513514"
1956,"Boston Red Sox","72.3529411764705882"
1956,"Boston Americans","72.3529411764705882"
1956,"Washington Senators","72.3636363636363636"
1956,"New York Highlanders","72.3684210526315789"
1956,"New York Yankees","72.3684210526315789"
1956,"Cleveland Bronchos","72.4857142857142857"
1956,"Cleveland Blues","72.4857142857142857"
1956,"Cleveland Naps","72.4857142857142857"
1956,"Cleveland Indians","72.4857142857142857"
1956,"Detroit Tigers","72.7948717948717949"
1956,"Chicago Colts","72.8378378378378378"
1956,"Chicago Orphans","72.8378378378378378"
1956,"Chicago White Stockings","72.8378378378378378"
1956,"Chicago Cubs","72.8378378378378378"
1956,"Milwaukee Braves","73.0000000000000000"
1957,"Brooklyn Dodgers","71.9142857142857143"
1957,"Brooklyn Superbas","71.9142857142857143"
1957,"Brooklyn Bridegrooms","71.9142857142857143"
1957,"Brooklyn Robins","71.9142857142857143"
1957,"Brooklyn Grooms","71.9142857142857143"
1957,"Baltimore Orioles","71.9534883720930233"
1957,"Kansas City Athletics","72.0789473684210526"
1957,"New York Highlanders","72.1290322580645161"
1957,"New York Yankees","72.1290322580645161"
1957,"Philadelphia Quakers","72.3142857142857143"
1957,"Philadelphia Blue Jays","72.3142857142857143"
1957,"Philadelphia Phillies","72.3142857142857143"
1957,"Cincinnati Reds","72.4615384615384615"
1957,"Cincinnati Redlegs","72.4615384615384615"
1957,"Chicago White Sox","72.4722222222222222"
1957,"St. Louis Perfectos","72.5384615384615385"
1957,"St. Louis Browns","72.5384615384615385"
1957,"St. Louis Cardinals","72.5384615384615385"
1957,"New York Gothams","72.5526315789473684"
1957,"New York Giants","72.5526315789473684"
1957,"Washington Senators","72.6097560975609756"
1957,"Cleveland Naps","72.6315789473684211"
1957,"Cleveland Indians","72.6315789473684211"
1957,"Cleveland Bronchos","72.6315789473684211"
1957,"Cleveland Blues","72.6315789473684211"
1957,"Chicago White Stockings","72.6818181818181818"
1957,"Chicago Cubs","72.6818181818181818"
1957,"Chicago Orphans","72.6818181818181818"
1957,"Chicago Colts","72.6818181818181818"
1957,"Detroit Tigers","72.7209302325581395"
1957,"Pittsburgh Pirates","72.7250000000000000"
1957,"Pittsburg Alleghenys","72.7250000000000000"
1957,"Boston Red Sox","72.9444444444444444"
1957,"Boston Americans","72.9444444444444444"
1957,"Milwaukee Braves","73.0512820512820513"
1958,"New York Yankees","71.7500000000000000"
1958,"New York Highlanders","71.7500000000000000"
1958,"Kansas City Athletics","72.0476190476190476"
1958,"Washington Senators","72.1282051282051282"
1958,"Baltimore Orioles","72.1315789473684211"
1958,"Chicago White Sox","72.2250000000000000"
1958,"St. Louis Cardinals","72.3333333333333333"
1958,"St. Louis Perfectos","72.3333333333333333"
1958,"St. Louis Browns","72.3333333333333333"
1958,"Pittsburg Alleghenys","72.3888888888888889"
1958,"Pittsburgh Pirates","72.3888888888888889"
1958,"Cleveland Indians","72.4186046511627907"
1958,"Cleveland Blues","72.4186046511627907"
1958,"Cleveland Naps","72.4186046511627907"
1958,"Cleveland Bronchos","72.4186046511627907"
1958,"Los Angeles Dodgers","72.5813953488372093"
1958,"San Francisco Giants","72.6410256410256410"
1958,"Philadelphia Quakers","72.7073170731707317"
1958,"Philadelphia Blue Jays","72.7073170731707317"
1958,"Philadelphia Phillies","72.7073170731707317"
1958,"Chicago Colts","72.7173913043478261"
1958,"Chicago White Stockings","72.7173913043478261"
1958,"Chicago Cubs","72.7173913043478261"
1958,"Chicago Orphans","72.7173913043478261"
1958,"Detroit Tigers","72.7727272727272727"
1958,"Boston Americans","72.8000000000000000"
1958,"Boston Red Sox","72.8000000000000000"
1958,"Cincinnati Redlegs","72.8139534883720930"
1958,"Cincinnati Reds","72.8139534883720930"
1958,"Milwaukee Braves","73.0000000000000000"
1959,"Los Angeles Dodgers","72.2105263157894737"
1959,"Washington Senators","72.2750000000000000"
1959,"Baltimore Orioles","72.2926829268292683"
1959,"Chicago White Sox","72.3000000000000000"
1959,"New York Yankees","72.3243243243243243"
1959,"New York Highlanders","72.3243243243243243"
1959,"Pittsburg Alleghenys","72.3947368421052632"
1959,"Pittsburgh Pirates","72.3947368421052632"
1959,"Cleveland Indians","72.4634146341463415"
1959,"Cleveland Naps","72.4634146341463415"
1959,"Cleveland Blues","72.4634146341463415"
1959,"Cleveland Bronchos","72.4634146341463415"
1959,"Detroit Tigers","72.5405405405405405"
1959,"Milwaukee Braves","72.5405405405405405"
1959,"Philadelphia Phillies","72.5675675675675676"
1959,"Philadelphia Blue Jays","72.5675675675675676"
1959,"Philadelphia Quakers","72.5675675675675676"
1959,"St. Louis Browns","72.6122448979591837"
1959,"St. Louis Perfectos","72.6122448979591837"
1959,"St. Louis Cardinals","72.6122448979591837"
1959,"Kansas City Athletics","72.6976744186046512"
1959,"Cincinnati Reds","72.7948717948717949"
1959,"Cincinnati Redlegs","72.7948717948717949"
1959,"Chicago White Stockings","72.8461538461538462"
1959,"Chicago Cubs","72.8461538461538462"
1959,"Chicago Colts","72.8461538461538462"
1959,"Chicago Orphans","72.8461538461538462"
1959,"San Francisco Giants","72.9117647058823529"
1959,"Boston Red Sox","73.2857142857142857"
1959,"Boston Americans","73.2857142857142857"
1960,"New York Highlanders","72.1315789473684211"
1960,"New York Yankees","72.1315789473684211"
1960,"Chicago White Sox","72.1794871794871795"
1960,"St. Louis Browns","72.3829787234042553"
1960,"St. Louis Cardinals","72.3829787234042553"
1960,"St. Louis Perfectos","72.3829787234042553"
1960,"Philadelphia Phillies","72.4000000000000000"
1960,"Philadelphia Blue Jays","72.4000000000000000"
1960,"Philadelphia Quakers","72.4000000000000000"
1960,"Pittsburg Alleghenys","72.4054054054054054"
1960,"Pittsburgh Pirates","72.4054054054054054"
1960,"Kansas City Athletics","72.5121951219512195"
1960,"Baltimore Orioles","72.5365853658536585"
1960,"Los Angeles Dodgers","72.5675675675675676"
1960,"Detroit Tigers","72.5675675675675676"
1960,"Cleveland Blues","72.6136363636363636"
1960,"Cleveland Indians","72.6136363636363636"
1960,"Cleveland Naps","72.6136363636363636"
1960,"Cleveland Bronchos","72.6136363636363636"
1960,"Washington Senators","72.6486486486486486"
1960,"San Francisco Giants","72.7575757575757576"
1960,"Cincinnati Reds","72.8292682926829268"
1960,"Cincinnati Redlegs","72.8292682926829268"
1960,"Milwaukee Braves","72.9166666666666667"
1960,"Chicago Colts","73.0425531914893617"
1960,"Chicago White Stockings","73.0425531914893617"
1960,"Chicago Orphans","73.0425531914893617"
1960,"Chicago Cubs","73.0425531914893617"
1960,"Boston Red Sox","73.2619047619047619"
1960,"Boston Americans","73.2619047619047619"
1961,"Chicago White Sox","72.1025641025641026"
1961,"Los Angeles Angels","72.1086956521739130"
1961,"Los Angeles Angels of Anaheim","72.1086956521739130"
1961,"New York Highlanders","72.1666666666666667"
1961,"New York Yankees","72.1666666666666667"
1961,"Kansas City Athletics","72.2500000000000000"
1961,"Philadelphia Phillies","72.3157894736842105"
1961,"Philadelphia Blue Jays","72.3157894736842105"
1961,"Philadelphia Quakers","72.3157894736842105"
1961,"Pittsburgh Pirates","72.3243243243243243"
1961,"Pittsburg Alleghenys","72.3243243243243243"
1961,"St. Louis Cardinals","72.3500000000000000"
1961,"St. Louis Perfectos","72.3500000000000000"
1961,"St. Louis Browns","72.3500000000000000"
1961,"Minnesota Twins","72.4761904761904762"
1961,"Washington Senators","72.5714285714285714"
1961,"San Francisco Giants","72.6250000000000000"
1961,"Cleveland Naps","72.8055555555555556"
1961,"Cleveland Blues","72.8055555555555556"
1961,"Cleveland Bronchos","72.8055555555555556"
1961,"Cleveland Indians","72.8055555555555556"
1961,"Milwaukee Braves","72.9000000000000000"
1961,"Boston Americans","72.9062500000000000"
1961,"Boston Red Sox","72.9062500000000000"
1961,"Chicago Orphans","73.0270270270270270"
1961,"Chicago Colts","73.0270270270270270"
1961,"Chicago Cubs","73.0270270270270270"
1961,"Chicago White Stockings","73.0270270270270270"
1961,"Baltimore Orioles","73.0277777777777778"
1961,"Detroit Tigers","73.0952380952380952"
1961,"Los Angeles Dodgers","73.1470588235294118"
1961,"Cincinnati Redlegs","73.4054054054054054"
1961,"Cincinnati Reds","73.4054054054054054"
1962,"St. Louis Perfectos","71.8108108108108108"
1962,"St. Louis Cardinals","71.8108108108108108"
1962,"St. Louis Browns","71.8108108108108108"
1962,"Chicago White Sox","72.1250000000000000"
1962,"Kansas City Athletics","72.3555555555555556"
1962,"New York Mets","72.3777777777777778"
1962,"New York Highlanders","72.4242424242424242"
1962,"New York Yankees","72.4242424242424242"
1962,"Washington Senators","72.5555555555555556"
1962,"Houston Astros","72.5581395348837209"
1962,"Houston Colt .45's","72.5581395348837209"
1962,"Cleveland Indians","72.6097560975609756"
1962,"Cleveland Bronchos","72.6097560975609756"
1962,"Cleveland Blues","72.6097560975609756"
1962,"Cleveland Naps","72.6097560975609756"
1962,"San Francisco Giants","72.6129032258064516"
1962,"Cincinnati Reds","72.6216216216216216"
1962,"Cincinnati Redlegs","72.6216216216216216"
1962,"Philadelphia Blue Jays","72.6857142857142857"
1962,"Philadelphia Phillies","72.6857142857142857"
1962,"Philadelphia Quakers","72.6857142857142857"
1962,"Minnesota Twins","72.7777777777777778"
1962,"Milwaukee Braves","72.7837837837837838"
1962,"Los Angeles Angels of Anaheim","72.7906976744186047"
1962,"Los Angeles Angels","72.7906976744186047"
1962,"Baltimore Orioles","72.8095238095238095"
1962,"Pittsburgh Pirates","72.8611111111111111"
1962,"Pittsburg Alleghenys","72.8611111111111111"
1962,"Detroit Tigers","72.9729729729729730"
1962,"Chicago Colts","73.0232558139534884"
1962,"Chicago White Stockings","73.0232558139534884"
1962,"Chicago Orphans","73.0232558139534884"
1962,"Chicago Cubs","73.0232558139534884"
1962,"Los Angeles Dodgers","73.1666666666666667"
1962,"Boston Red Sox","73.3333333333333333"
1962,"Boston Americans","73.3333333333333333"
1963,"Kansas City Athletics","72.3720930232558140"
1963,"Houston Astros","72.4666666666666667"
1963,"Houston Colt .45's","72.4666666666666667"
1963,"St. Louis Perfectos","72.5238095238095238"
1963,"St. Louis Cardinals","72.5238095238095238"
1963,"St. Louis Browns","72.5238095238095238"
1963,"New York Mets","72.5500000000000000"
1963,"New York Highlanders","72.5666666666666667"
1963,"New York Yankees","72.5666666666666667"
1963,"Chicago White Sox","72.5750000000000000"
1963,"Cleveland Blues","72.6097560975609756"
1963,"Cleveland Indians","72.6097560975609756"
