"yearid","team_name","avg_batter_weight"
1958,"Cleveland Blues","181.2093023255813953"
1958,"St. Louis Browns","180.7857142857142857"
1958,"St. Louis Perfectos","180.7857142857142857"
1958,"St. Louis Cardinals","180.7857142857142857"
1959,"Cincinnati Redlegs","188.2820512820512821"
1959,"Cincinnati Reds","188.2820512820512821"
1959,"Boston Americans","188.0476190476190476"
1959,"Boston Red Sox","188.0476190476190476"
1959,"San Francisco Giants","187.9705882352941176"
1959,"Chicago White Sox","186.5500000000000000"
1959,"Pittsburgh Pirates","186.4473684210526316"
1959,"Pittsburg Alleghenys","186.4473684210526316"
1959,"New York Yankees","186.4324324324324324"
1959,"New York Highlanders","186.4324324324324324"
1959,"St. Louis Cardinals","186.0204081632653061"
1959,"St. Louis Perfectos","186.0204081632653061"
1959,"St. Louis Browns","186.0204081632653061"
1959,"Kansas City Athletics","185.7674418604651163"
1959,"Chicago White Stockings","185.5128205128205128"
1959,"Chicago Orphans","185.5128205128205128"
1959,"Chicago Colts","185.5128205128205128"
1959,"Chicago Cubs","185.5128205128205128"
1959,"Philadelphia Blue Jays","184.9729729729729730"
1959,"Philadelphia Quakers","184.9729729729729730"
1959,"Philadelphia Phillies","184.9729729729729730"
1959,"Detroit Tigers","184.8918918918918919"
1959,"Los Angeles Dodgers","184.8157894736842105"
1959,"Milwaukee Braves","184.3243243243243243"
1959,"Washington Senators","182.3250000000000000"
1959,"Cleveland Blues","181.9756097560975610"
1959,"Cleveland Bronchos","181.9756097560975610"
1959,"Cleveland Naps","181.9756097560975610"
1959,"Cleveland Indians","181.9756097560975610"
1959,"Baltimore Orioles","181.5121951219512195"
1960,"Chicago Cubs","189.7234042553191489"
1960,"Chicago Colts","189.7234042553191489"
1960,"Chicago Orphans","189.7234042553191489"
1960,"Chicago White Stockings","189.7234042553191489"
1960,"Cleveland Bronchos","189.1136363636363636"
1960,"Cleveland Blues","189.1136363636363636"
1960,"Cleveland Naps","189.1136363636363636"
1960,"Cleveland Indians","189.1136363636363636"
1960,"Kansas City Athletics","188.0000000000000000"
1960,"Detroit Tigers","187.5405405405405405"
1960,"Milwaukee Braves","187.5277777777777778"
1960,"Philadelphia Blue Jays","187.3500000000000000"
1960,"Philadelphia Quakers","187.3500000000000000"
1960,"Philadelphia Phillies","187.3500000000000000"
1960,"Boston Americans","186.2380952380952381"
1960,"Boston Red Sox","186.2380952380952381"
1960,"Chicago White Sox","185.8461538461538462"
1960,"Washington Senators","185.3243243243243243"
1960,"Los Angeles Dodgers","185.2972972972972973"
1960,"Pittsburg Alleghenys","185.1621621621621622"
1960,"Pittsburgh Pirates","185.1621621621621622"
1960,"Baltimore Orioles","185.0975609756097561"
1960,"San Francisco Giants","184.8181818181818182"
1960,"St. Louis Cardinals","184.7234042553191489"
1960,"St. Louis Browns","184.7234042553191489"
1960,"St. Louis Perfectos","184.7234042553191489"
1960,"Cincinnati Reds","184.5121951219512195"
1960,"Cincinnati Redlegs","184.5121951219512195"
1960,"New York Highlanders","184.2631578947368421"
1960,"New York Yankees","184.2631578947368421"
1961,"Baltimore Orioles","189.4444444444444444"
1961,"Cincinnati Redlegs","188.3243243243243243"
1961,"Cincinnati Reds","188.3243243243243243"
1961,"Detroit Tigers","187.9047619047619048"
1961,"Chicago Colts","187.7567567567567568"
1961,"Chicago White Stockings","187.7567567567567568"
1961,"Chicago Orphans","187.7567567567567568"
1961,"Chicago Cubs","187.7567567567567568"
1961,"Cleveland Indians","187.7222222222222222"
1961,"Cleveland Blues","187.7222222222222222"
1961,"Cleveland Bronchos","187.7222222222222222"
1961,"Cleveland Naps","187.7222222222222222"
1961,"Milwaukee Braves","186.7000000000000000"
1961,"New York Highlanders","185.8055555555555556"
1961,"New York Yankees","185.8055555555555556"
1961,"Los Angeles Dodgers","185.7352941176470588"
1961,"Kansas City Athletics","185.7115384615384615"
1961,"St. Louis Browns","185.7000000000000000"
1961,"St. Louis Perfectos","185.7000000000000000"
1961,"St. Louis Cardinals","185.7000000000000000"
1961,"Boston Americans","185.4375000000000000"
1961,"Boston Red Sox","185.4375000000000000"
1961,"Los Angeles Angels","185.2173913043478261"
1961,"Los Angeles Angels of Anaheim","185.2173913043478261"
1961,"Philadelphia Quakers","185.1842105263157895"
1961,"Philadelphia Blue Jays","185.1842105263157895"
1961,"Philadelphia Phillies","185.1842105263157895"
1961,"Chicago White Sox","184.2307692307692308"
1961,"Minnesota Twins","183.8333333333333333"
1961,"Pittsburg Alleghenys","183.5675675675675676"
1961,"Pittsburgh Pirates","183.5675675675675676"
1961,"San Francisco Giants","183.1875000000000000"
1961,"Washington Senators","183.1190476190476190"
1962,"Boston Red Sox","189.0606060606060606"
1962,"Boston Americans","189.0606060606060606"
1962,"Pittsburg Alleghenys","188.5000000000000000"
1962,"Pittsburgh Pirates","188.5000000000000000"
1962,"Baltimore Orioles","187.2380952380952381"
1962,"Philadelphia Phillies","186.9428571428571429"
1962,"Philadelphia Quakers","186.9428571428571429"
1962,"Philadelphia Blue Jays","186.9428571428571429"
1962,"Cleveland Bronchos","186.8780487804878049"
1962,"Cleveland Indians","186.8780487804878049"
1962,"Cleveland Blues","186.8780487804878049"
1962,"Cleveland Naps","186.8780487804878049"
1962,"Detroit Tigers","186.4594594594594595"
1962,"Los Angeles Dodgers","186.0666666666666667"
1962,"Los Angeles Angels of Anaheim","185.8604651162790698"
1962,"Los Angeles Angels","185.8604651162790698"
1962,"Milwaukee Braves","185.6216216216216216"
1962,"New York Yankees","185.5757575757575758"
1962,"New York Highlanders","185.5757575757575758"
1962,"Chicago White Stockings","185.4883720930232558"
1962,"Chicago Cubs","185.4883720930232558"
1962,"Chicago Colts","185.4883720930232558"
1962,"Chicago Orphans","185.4883720930232558"
1962,"San Francisco Giants","185.0000000000000000"
1962,"New York Mets","184.9777777777777778"
1962,"Houston Astros","184.7906976744186047"
1962,"Houston Colt .45's","184.7906976744186047"
1962,"Washington Senators","184.5833333333333333"
1962,"Minnesota Twins","184.2222222222222222"
1962,"Cincinnati Redlegs","183.9189189189189189"
1962,"Cincinnati Reds","183.9189189189189189"
1962,"Chicago White Sox","182.9500000000000000"
1962,"St. Louis Perfectos","182.2432432432432432"
1962,"St. Louis Browns","182.2432432432432432"
1962,"St. Louis Cardinals","182.2432432432432432"
1962,"Kansas City Athletics","181.8000000000000000"
1963,"Philadelphia Blue Jays","188.9428571428571429"
1963,"Philadelphia Phillies","188.9428571428571429"
1963,"Philadelphia Quakers","188.9428571428571429"
1963,"Baltimore Orioles","187.5588235294117647"
1963,"Boston Americans","187.2258064516129032"
1963,"Boston Red Sox","187.2258064516129032"
1963,"St. Louis Perfectos","186.5714285714285714"
1963,"St. Louis Browns","186.5714285714285714"
1963,"St. Louis Cardinals","186.5714285714285714"
1963,"San Francisco Giants","186.4285714285714286"
1963,"Houston Astros","186.1555555555555556"
1963,"Houston Colt .45's","186.1555555555555556"
1963,"Cleveland Indians","186.1463414634146341"
1963,"Cleveland Naps","186.1463414634146341"
1963,"Cleveland Blues","186.1463414634146341"
1963,"Cleveland Bronchos","186.1463414634146341"
1963,"New York Highlanders","186.1333333333333333"
1963,"New York Yankees","186.1333333333333333"
1963,"Detroit Tigers","186.1219512195121951"
1963,"Pittsburgh Pirates","186.1212121212121212"
1963,"Pittsburg Alleghenys","186.1212121212121212"
1963,"Cincinnati Reds","186.0571428571428571"
1963,"Cincinnati Redlegs","186.0571428571428571"
1963,"Milwaukee Braves","186.0270270270270270"
1963,"Minnesota Twins","185.8461538461538462"
1963,"Los Angeles Dodgers","185.4000000000000000"
1963,"Los Angeles Angels of Anaheim","185.3783783783783784"
1963,"Los Angeles Angels","185.3783783783783784"
1963,"Chicago White Sox","185.2000000000000000"
1963,"Washington Senators","185.1860465116279070"
1963,"New York Mets","184.7250000000000000"
1963,"Kansas City Athletics","183.6744186046511628"
1963,"Chicago Cubs","181.8333333333333333"
1963,"Chicago Colts","181.8333333333333333"
1963,"Chicago White Stockings","181.8333333333333333"
1963,"Chicago Orphans","181.8333333333333333"
1964,"Boston Red Sox","189.4687500000000000"
1964,"Boston Americans","189.4687500000000000"
1964,"Milwaukee Braves","187.5714285714285714"
1964,"Washington Senators","187.5135135135135135"
1964,"Philadelphia Phillies","187.0000000000000000"
1964,"Philadelphia Blue Jays","187.0000000000000000"
1964,"Philadelphia Quakers","187.0000000000000000"
1964,"New York Yankees","186.7500000000000000"
1964,"New York Highlanders","186.7500000000000000"
1964,"Houston Colt .45's","186.1190476190476190"
1964,"Houston Astros","186.1190476190476190"
1964,"Detroit Tigers","185.9459459459459459"
1964,"Los Angeles Dodgers","185.8787878787878788"
1964,"Pittsburgh Pirates","185.7142857142857143"
1964,"Pittsburg Alleghenys","185.7142857142857143"
1964,"New York Mets","185.6585365853658537"
1964,"Cincinnati Reds","185.4848484848484848"
1964,"Cincinnati Redlegs","185.4848484848484848"
1964,"Los Angeles Angels of Anaheim","185.0731707317073171"
1964,"Los Angeles Angels","185.0731707317073171"
1964,"Baltimore Orioles","184.9189189189189189"
1964,"Cleveland Bronchos","184.7368421052631579"
1964,"Cleveland Blues","184.7368421052631579"
1964,"Cleveland Naps","184.7368421052631579"
1964,"Cleveland Indians","184.7368421052631579"
1964,"Chicago White Sox","184.4054054054054054"
1964,"Minnesota Twins","183.2500000000000000"
1964,"Kansas City Athletics","183.0000000000000000"
1964,"San Francisco Giants","182.3939393939393939"
1964,"St. Louis Browns","181.4736842105263158"
1964,"St. Louis Perfectos","181.4736842105263158"
1964,"St. Louis Cardinals","181.4736842105263158"
1964,"Chicago Orphans","179.1162790697674419"
1964,"Chicago Colts","179.1162790697674419"
1964,"Chicago Cubs","179.1162790697674419"
1964,"Chicago White Stockings","179.1162790697674419"
1965,"Washington Senators","189.2250000000000000"
1965,"Boston Americans","188.4666666666666667"
1965,"Boston Red Sox","188.4666666666666667"
1965,"Philadelphia Phillies","188.0909090909090909"
1965,"Philadelphia Quakers","188.0909090909090909"
1965,"Philadelphia Blue Jays","188.0909090909090909"
1965,"Milwaukee Braves","187.7297297297297297"
1965,"Kansas City Athletics","187.5681818181818182"
1965,"Houston Astros","187.2291666666666667"
1965,"Houston Colt .45's","187.2291666666666667"
1965,"Baltimore Orioles","186.0588235294117647"
1965,"Cincinnati Reds","185.7647058823529412"
1965,"Cincinnati Redlegs","185.7647058823529412"
1965,"St. Louis Cardinals","185.6571428571428571"
1965,"St. Louis Perfectos","185.6571428571428571"
1965,"St. Louis Browns","185.6571428571428571"
1965,"New York Highlanders","185.5500000000000000"
1965,"New York Yankees","185.5500000000000000"
1965,"Minnesota Twins","185.0571428571428571"
1965,"Detroit Tigers","185.0270270270270270"
1965,"Chicago Orphans","184.9000000000000000"
1965,"Chicago Cubs","184.9000000000000000"
1965,"Chicago White Stockings","184.9000000000000000"
1965,"Chicago Colts","184.9000000000000000"
1965,"California Angels","184.6904761904761905"
1965,"Pittsburg Alleghenys","184.6060606060606061"
1965,"Pittsburgh Pirates","184.6060606060606061"
1965,"New York Mets","184.4418604651162791"
1965,"Cleveland Bronchos","184.4358974358974359"
1965,"Cleveland Blues","184.4358974358974359"
1965,"Cleveland Naps","184.4358974358974359"
1965,"Cleveland Indians","184.4358974358974359"
1965,"San Francisco Giants","184.0500000000000000"
1965,"Chicago White Sox","183.3529411764705882"
1965,"Los Angeles Dodgers","182.8787878787878788"
1966,"Boston Red Sox","190.1000000000000000"
1966,"Boston Americans","190.1000000000000000"
1966,"Washington Senators","189.5000000000000000"
1966,"Atlanta Braves","188.0227272727272727"
1966,"Baltimore Orioles","187.7352941176470588"
1966,"Detroit Tigers","187.5151515151515152"
1966,"California Angels","186.3000000000000000"
1966,"San Francisco Giants","186.1351351351351351"
1966,"Houston Astros","186.0444444444444444"
1966,"Houston Colt .45's","186.0444444444444444"
1966,"Cincinnati Reds","185.9354838709677419"
1966,"Cincinnati Redlegs","185.9354838709677419"
1966,"Minnesota Twins","185.5000000000000000"
1966,"St. Louis Perfectos","185.3513513513513514"
1966,"St. Louis Browns","185.3513513513513514"
1966,"St. Louis Cardinals","185.3513513513513514"
1966,"New York Mets","185.1666666666666667"
1966,"Cleveland Blues","185.0540540540540541"
1966,"Cleveland Naps","185.0540540540540541"
1966,"Cleveland Bronchos","185.0540540540540541"
1966,"Cleveland Indians","185.0540540540540541"
1966,"Chicago White Stockings","185.0408163265306122"
1966,"Chicago Colts","185.0408163265306122"
1966,"Chicago Orphans","185.0408163265306122"
1966,"Chicago Cubs","185.0408163265306122"
1966,"Kansas City Athletics","184.5714285714285714"
1966,"Los Angeles Dodgers","183.8571428571428571"
1966,"Philadelphia Phillies","183.6052631578947368"
1966,"Philadelphia Blue Jays","183.6052631578947368"
1966,"Philadelphia Quakers","183.6052631578947368"
1966,"Pittsburg Alleghenys","183.4062500000000000"
1966,"Pittsburgh Pirates","183.4062500000000000"
1966,"Chicago White Sox","182.1025641025641026"
1966,"New York Yankees","182.0555555555555556"
1966,"New York Highlanders","182.0555555555555556"
1967,"Boston Red Sox","190.1025641025641026"
1967,"Boston Americans","190.1025641025641026"
1967,"St. Louis Cardinals","189.7741935483870968"
1967,"St. Louis Perfectos","189.7741935483870968"
1967,"St. Louis Browns","189.7741935483870968"
1967,"Washington Senators","189.6666666666666667"
1967,"Atlanta Braves","188.0243902439024390"
1967,"California Angels","186.9772727272727273"
1967,"New York Mets","186.8703703703703704"
1967,"Cleveland Naps","186.2368421052631579"
1967,"Cleveland Bronchos","186.2368421052631579"
1967,"Cleveland Blues","186.2368421052631579"
1967,"Cleveland Indians","186.2368421052631579"
1967,"Cincinnati Reds","186.2121212121212121"
1967,"Cincinnati Redlegs","186.2121212121212121"
1967,"Los Angeles Dodgers","186.1470588235294118"
1967,"Minnesota Twins","186.1142857142857143"
1967,"Baltimore Orioles","185.9268292682926829"
1967,"Philadelphia Quakers","185.7948717948717949"
1967,"Philadelphia Blue Jays","185.7948717948717949"
1967,"Philadelphia Phillies","185.7948717948717949"
1967,"Chicago Colts","185.6511627906976744"
1967,"Chicago White Stockings","185.6511627906976744"
1967,"Chicago Orphans","185.6511627906976744"
1967,"Chicago Cubs","185.6511627906976744"
1967,"Detroit Tigers","184.4473684210526316"
1967,"Houston Colt .45's","183.4893617021276596"
1967,"Houston Astros","183.4893617021276596"
1967,"San Francisco Giants","183.2777777777777778"
1967,"Kansas City Athletics","183.2051282051282051"
1967,"Pittsburg Alleghenys","183.1470588235294118"
1967,"Pittsburgh Pirates","183.1470588235294118"
1967,"Chicago White Sox","182.7555555555555556"
1967,"New York Highlanders","182.3333333333333333"
1967,"New York Yankees","182.3333333333333333"
1968,"Washington Senators","191.4615384615384615"
1968,"Boston Red Sox","189.6111111111111111"
1968,"Boston Americans","189.6111111111111111"
1968,"Houston Astros","189.3684210526315789"
1968,"Houston Colt .45's","189.3684210526315789"
1968,"Philadelphia Phillies","188.0000000000000000"
1968,"Philadelphia Blue Jays","188.0000000000000000"
1968,"Philadelphia Quakers","188.0000000000000000"
1968,"St. Louis Cardinals","187.9062500000000000"
1968,"St. Louis Perfectos","187.9062500000000000"
1968,"St. Louis Browns","187.9062500000000000"
1968,"Cincinnati Redlegs","187.1764705882352941"
1968,"Cincinnati Reds","187.1764705882352941"
1968,"Atlanta Braves","186.3421052631578947"
1968,"Oakland Athletics","186.2352941176470588"
1968,"Detroit Tigers","186.1515151515151515"
1968,"Chicago White Stockings","186.0000000000000000"
1968,"Chicago Cubs","186.0000000000000000"
1968,"Chicago Colts","186.0000000000000000"
1968,"Chicago Orphans","186.0000000000000000"
1968,"Los Angeles Dodgers","185.7428571428571429"
1968,"California Angels","184.5348837209302326"
1968,"Minnesota Twins","184.4242424242424242"
1968,"Chicago White Sox","184.1794871794871795"
1968,"San Francisco Giants","183.8387096774193548"
1968,"Baltimore Orioles","183.3030303030303030"
1968,"New York Mets","183.0000000000000000"
1968,"New York Yankees","182.7941176470588235"
1968,"New York Highlanders","182.7941176470588235"
1968,"Pittsburg Alleghenys","182.7878787878787879"
1968,"Pittsburgh Pirates","182.7878787878787879"
1968,"Cleveland Naps","181.7619047619047619"
1968,"Cleveland Blues","181.7619047619047619"
1968,"Cleveland Bronchos","181.7619047619047619"
1968,"Cleveland Indians","181.7619047619047619"
1969,"Washington Senators","189.7500000000000000"
1969,"Atlanta Braves","189.1025641025641026"
1969,"Philadelphia Quakers","189.0294117647058824"
1969,"Philadelphia Blue Jays","189.0294117647058824"
1969,"Philadelphia Phillies","189.0294117647058824"
1969,"Boston Red Sox","188.2500000000000000"
1969,"Boston Americans","188.2500000000000000"
1969,"Kansas City Royals","188.1538461538461538"
1969,"Detroit Tigers","187.5294117647058824"
1969,"Houston Astros","187.2702702702702703"
1969,"Houston Colt .45's","187.2702702702702703"
1969,"Minnesota Twins","187.0277777777777778"
1969,"St. Louis Cardinals","186.8333333333333333"
1969,"St. Louis Browns","186.8333333333333333"
1969,"St. Louis Perfectos","186.8333333333333333"
1969,"Seattle Pilots","185.8679245283018868"
1969,"California Angels","185.1333333333333333"
1969,"San Francisco Giants","184.9729729729729730"
1969,"Oakland Athletics","184.9500000000000000"
1969,"Montreal Expos","184.6904761904761905"
1969,"New York Highlanders","184.6578947368421053"
1969,"New York Yankees","184.6578947368421053"
1969,"Pittsburg Alleghenys","184.5714285714285714"
1969,"Pittsburgh Pirates","184.5714285714285714"
1969,"Chicago White Sox","184.5116279069767442"
1969,"Chicago Colts","184.0731707317073171"
1969,"Chicago Orphans","184.0731707317073171"
1969,"Chicago Cubs","184.0731707317073171"
1969,"Chicago White Stockings","184.0731707317073171"
1969,"Cleveland Bronchos","183.8750000000000000"
1969,"Cleveland Indians","183.8750000000000000"
1969,"Cleveland Naps","183.8750000000000000"
1969,"Cleveland Blues","183.8750000000000000"
1969,"Los Angeles Dodgers","183.6842105263157895"
1969,"New York Mets","183.3142857142857143"
1969,"San Diego Padres","182.6190476190476190"
1969,"Cincinnati Redlegs","182.6111111111111111"
1969,"Cincinnati Reds","182.6111111111111111"
1969,"Baltimore Orioles","180.8666666666666667"
1970,"Washington Senators","190.6750000000000000"
1970,"Houston Colt .45's","190.3684210526315789"
1970,"Houston Astros","190.3684210526315789"
1970,"Detroit Tigers","189.4285714285714286"
1970,"Minnesota Twins","188.7714285714285714"
1970,"Atlanta Braves","188.1891891891891892"
1970,"Kansas City Royals","187.6315789473684211"
1970,"Philadelphia Quakers","187.1538461538461538"
1970,"Philadelphia Blue Jays","187.1538461538461538"
1970,"Philadelphia Phillies","187.1538461538461538"
1970,"Boston Americans","186.2750000000000000"
1970,"Boston Red Sox","186.2750000000000000"
1970,"New York Mets","186.0294117647058824"
1970,"Milwaukee Brewers","185.8666666666666667"
1970,"California Angels","185.8500000000000000"
1970,"Chicago White Sox","185.6511627906976744"
1970,"San Diego Padres","184.8918918918918919"
1970,"New York Highlanders","184.8529411764705882"
1970,"New York Yankees","184.8529411764705882"
1970,"Chicago Colts","184.8139534883720930"
1970,"Chicago Orphans","184.8139534883720930"
1970,"Chicago White Stockings","184.8139534883720930"
1970,"Chicago Cubs","184.8139534883720930"
1970,"Cleveland Naps","184.5000000000000000"
1970,"Cleveland Blues","184.5000000000000000"
1970,"Cleveland Bronchos","184.5000000000000000"
1970,"Cleveland Indians","184.5000000000000000"
1970,"St. Louis Perfectos","184.4468085106382979"
1970,"St. Louis Cardinals","184.4468085106382979"
1970,"St. Louis Browns","184.4468085106382979"
1970,"Oakland Athletics","183.9487179487179487"
1970,"Pittsburg Alleghenys","183.5641025641025641"
1970,"Pittsburgh Pirates","183.5641025641025641"
1970,"San Francisco Giants","183.0789473684210526"
1970,"Montreal Expos","183.0250000000000000"
1970,"Los Angeles Dodgers","182.8648648648648649"
1970,"Cincinnati Redlegs","182.7575757575757576"
1970,"Cincinnati Reds","182.7575757575757576"
1970,"Baltimore Orioles","180.6875000000000000"
1971,"Houston Colt .45's","189.6944444444444444"
1971,"Houston Astros","189.6944444444444444"
1971,"Kansas City Royals","189.5142857142857143"
1971,"Washington Senators","189.5128205128205128"
1971,"Minnesota Twins","188.8611111111111111"
1971,"Philadelphia Blue Jays","187.8000000000000000"
1971,"Philadelphia Quakers","187.8000000000000000"
1971,"Philadelphia Phillies","187.8000000000000000"
1971,"Oakland Athletics","187.3902439024390244"
1971,"Montreal Expos","187.3333333333333333"
1971,"Detroit Tigers","187.2894736842105263"
1971,"Chicago White Sox","186.2222222222222222"
1971,"Atlanta Braves","186.1142857142857143"
1971,"New York Yankees","185.8888888888888889"
1971,"New York Highlanders","185.8888888888888889"
1971,"California Angels","185.7777777777777778"
1971,"San Francisco Giants","185.2162162162162162"
1971,"St. Louis Browns","184.8604651162790698"
1971,"St. Louis Perfectos","184.8604651162790698"
1971,"St. Louis Cardinals","184.8604651162790698"
1971,"Los Angeles Dodgers","184.8235294117647059"
1971,"Chicago Orphans","184.3333333333333333"
1971,"Chicago White Stockings","184.3333333333333333"
1971,"Chicago Colts","184.3333333333333333"
1971,"Chicago Cubs","184.3333333333333333"
1971,"New York Mets","184.2647058823529412"
1971,"Cincinnati Redlegs","184.2000000000000000"
1971,"Cincinnati Reds","184.2000000000000000"
1971,"Milwaukee Brewers","183.9069767441860465"
1971,"Boston Red Sox","183.6111111111111111"
1971,"Boston Americans","183.6111111111111111"
1971,"San Diego Padres","183.5500000000000000"
1971,"Cleveland Naps","182.5675675675675676"
1971,"Cleveland Bronchos","182.5675675675675676"
1971,"Cleveland Blues","182.5675675675675676"
1971,"Cleveland Indians","182.5675675675675676"
1971,"Pittsburgh Pirates","182.2857142857142857"
1971,"Pittsburg Alleghenys","182.2857142857142857"
1971,"Baltimore Orioles","178.7741935483870968"
1972,"Houston Astros","190.9687500000000000"
1972,"Houston Colt .45's","190.9687500000000000"
1972,"Philadelphia Quakers","190.7105263157894737"
1972,"Philadelphia Phillies","190.7105263157894737"
1972,"Philadelphia Blue Jays","190.7105263157894737"
1972,"Detroit Tigers","189.2500000000000000"
1972,"Kansas City Royals","188.9705882352941176"
1972,"Minnesota Twins","188.5151515151515152"
1972,"Atlanta Braves","187.6388888888888889"
1972,"Texas Rangers","186.8684210526315789"
1972,"Cleveland Naps","186.2500000000000000"
1972,"Cleveland Indians","186.2500000000000000"
1972,"Cleveland Blues","186.2500000000000000"
1972,"Cleveland Bronchos","186.2500000000000000"
1972,"New York Highlanders","185.7500000000000000"
1972,"New York Yankees","185.7500000000000000"
1972,"Montreal Expos","185.6000000000000000"
1972,"San Francisco Giants","185.3888888888888889"
1972,"San Diego Padres","184.7560975609756098"
1972,"Chicago Colts","184.6585365853658537"
1972,"Chicago White Stockings","184.6585365853658537"
1972,"Chicago Cubs","184.6585365853658537"
1972,"Chicago Orphans","184.6585365853658537"
1972,"Oakland Athletics","184.1875000000000000"
1972,"Chicago White Sox","184.1250000000000000"
1972,"Los Angeles Dodgers","184.1111111111111111"
1972,"Boston Red Sox","184.1052631578947368"
1972,"Boston Americans","184.1052631578947368"
1972,"Milwaukee Brewers","184.0571428571428571"
1972,"New York Mets","183.4117647058823529"
1972,"St. Louis Perfectos","183.2978723404255319"
1972,"St. Louis Cardinals","183.2978723404255319"
1972,"St. Louis Browns","183.2978723404255319"
1972,"Cincinnati Redlegs","182.9032258064516129"
1972,"Cincinnati Reds","182.9032258064516129"
1972,"Pittsburgh Pirates","182.8484848484848485"
1972,"Pittsburg Alleghenys","182.8484848484848485"
1972,"California Angels","182.7500000000000000"
1972,"Baltimore Orioles","180.0625000000000000"
1973,"Texas Rangers","191.3809523809523810"
1973,"Houston Colt .45's","191.3333333333333333"
1973,"Houston Astros","191.3333333333333333"
1973,"Detroit Tigers","190.1794871794871795"
1973,"Kansas City Royals","188.1025641025641026"
1973,"Philadelphia Quakers","187.1142857142857143"
1973,"Philadelphia Phillies","187.1142857142857143"
1973,"Philadelphia Blue Jays","187.1142857142857143"
1973,"Minnesota Twins","186.6060606060606061"
1973,"Cleveland Indians","186.5714285714285714"
1973,"Cleveland Naps","186.5714285714285714"
1973,"Cleveland Blues","186.5714285714285714"
1973,"Cleveland Bronchos","186.5714285714285714"
1973,"Chicago White Sox","186.4615384615384615"
1973,"Chicago White Stockings","186.3611111111111111"
1973,"Chicago Colts","186.3611111111111111"
1973,"Chicago Orphans","186.3611111111111111"
1973,"Chicago Cubs","186.3611111111111111"
1973,"Milwaukee Brewers","185.2571428571428571"
1973,"Atlanta Braves","184.9069767441860465"
1973,"Pittsburg Alleghenys","184.8055555555555556"
1973,"Pittsburgh Pirates","184.8055555555555556"
1973,"San Francisco Giants","184.6562500000000000"
1973,"Oakland Athletics","184.1250000000000000"
1973,"California Angels","184.1000000000000000"
1973,"New York Yankees","183.7222222222222222"
1973,"New York Highlanders","183.7222222222222222"
1973,"Baltimore Orioles","183.0303030303030303"
1973,"New York Mets","182.9000000000000000"
1973,"Boston Americans","182.8750000000000000"
1973,"Boston Red Sox","182.8750000000000000"
1973,"Los Angeles Dodgers","182.2727272727272727"
1973,"Montreal Expos","181.7560975609756098"
1973,"Cincinnati Reds","181.5000000000000000"
1973,"Cincinnati Redlegs","181.5000000000000000"
1973,"St. Louis Perfectos","181.2608695652173913"
1973,"St. Louis Browns","181.2608695652173913"
1973,"St. Louis Cardinals","181.2608695652173913"
1973,"San Diego Padres","181.0312500000000000"
1974,"Detroit Tigers","190.0000000000000000"
1974,"Houston Astros","189.6000000000000000"
1974,"Houston Colt .45's","189.6000000000000000"
1974,"Texas Rangers","188.1315789473684211"
1974,"Cleveland Bronchos","187.2000000000000000"
1974,"Cleveland Naps","187.2000000000000000"
1974,"Cleveland Blues","187.2000000000000000"
1974,"Cleveland Indians","187.2000000000000000"
1974,"Baltimore Orioles","186.7500000000000000"
1974,"Philadelphia Quakers","186.6250000000000000"
1974,"Philadelphia Blue Jays","186.6250000000000000"
1974,"Philadelphia Phillies","186.6250000000000000"
1974,"San Francisco Giants","186.6000000000000000"
1974,"Kansas City Royals","186.5294117647058824"
1974,"Montreal Expos","186.3414634146341463"
1974,"Minnesota Twins","186.1875000000000000"
1974,"New York Yankees","185.8181818181818182"
1974,"New York Highlanders","185.8181818181818182"
1974,"Pittsburgh Pirates","185.3846153846153846"
1974,"Pittsburg Alleghenys","185.3846153846153846"
1974,"New York Mets","185.3243243243243243"
1974,"Chicago Orphans","184.7631578947368421"
1974,"Chicago Cubs","184.7631578947368421"
1974,"Chicago Colts","184.7631578947368421"
1974,"Chicago White Stockings","184.7631578947368421"
1974,"Chicago White Sox","183.8000000000000000"
1974,"Milwaukee Brewers","183.6666666666666667"
1974,"Oakland Athletics","183.5675675675675676"
1974,"San Diego Padres","183.5581395348837209"
1974,"Boston Red Sox","182.8108108108108108"
1974,"Boston Americans","182.8108108108108108"
1974,"Los Angeles Dodgers","182.6571428571428571"
1974,"California Angels","181.8666666666666667"
1974,"Cincinnati Redlegs","181.8571428571428571"
1974,"Cincinnati Reds","181.8571428571428571"
1974,"Atlanta Braves","181.0000000000000000"
1974,"St. Louis Browns","180.7209302325581395"
1974,"St. Louis Perfectos","180.7209302325581395"
1974,"St. Louis Cardinals","180.7209302325581395"
1975,"Cleveland Indians","191.2439024390243902"
1975,"Cleveland Bronchos","191.2439024390243902"
1975,"Cleveland Naps","191.2439024390243902"
1975,"Cleveland Blues","191.2439024390243902"
1975,"Chicago White Sox","188.6341463414634146"
1975,"Philadelphia Quakers","188.4358974358974359"
1975,"Philadelphia Blue Jays","188.4358974358974359"
1975,"Philadelphia Phillies","188.4358974358974359"
1975,"Minnesota Twins","187.8857142857142857"
1975,"Detroit Tigers","187.8421052631578947"
1975,"Pittsburg Alleghenys","187.3529411764705882"
1975,"Pittsburgh Pirates","187.3529411764705882"
1975,"Montreal Expos","187.2105263157894737"
1975,"Kansas City Royals","187.1875000000000000"
